总共运行步数: 5536 , 分数: -7.0  , 加权分数: -12.478775
总共运行步数: 3613 , 分数: -13.0 , 加权分数: -12.483987
总共运行步数: 3875 , 分数: -13.0 , 加权分数: -12.489147
总共运行步数: 3835 , 分数: -14.0 , 加权分数: -12.504255
总共运行步数: 3334 , 分数: -18.0 , 加权分数: -12.559213
总共运行步数: 4503 , 分数: -13.0 , 加权分数: -12.563621
总共运行步数: 3931 , 分数: -13.0 , 加权分数: -12.567985
总共运行步数: 4643 , 分数: -12.0 , 加权分数: -12.562305
总共运行步数: 4506 , 分数: -10.0 , 加权分数: -12.536682
总共运行步数: 4393 , 分数: -14.0 , 加权分数: -12.551315
总共运行步数: 4446 , 分数: -10.0 , 加权分数: -12.525802
总共运行步数: 3530 , 分数: -15.0 , 加权分数: -12.550544
总共运行步数: 3297 , 分数: -19.0 , 加权分数: -12.615038
总共运行步数: 4679 , 分数: -12.0 , 加权分数: -12.608888
总共运行步数: 4792 , 分数: -11.0 , 加权分数: -12.592799
总共运行步数: 4314 , 分数: -15.0 , 加权分数: -12.616871
总共运行步数: 3686 , 分数: -17.0 , 加权分数: -12.660702
总共运行步数: 4083 , 分数: -13.0 , 加权分数: -12.664095
总共运行步数: 4370 , 分数: -12.0 , 加权分数: -12.657454
总共运行步数: 4025 , 分数: -15.0 , 加权分数: -12.680880
总共运行步数: 4913 , 分数: -13.0 , 加权分数: -12.684071
总共运行步数: 4426 , 分数: -13.0 , 加权分数: -12.687230
总共运行步数: 3886 , 分数: -16.0 , 加权分数: -12.720358
总共运行步数: 3876 , 分数: -14.0 , 加权分数: -12.733154
总共运行步数: 4731 , 分数: -10.0 , 加权分数: -12.705823
总共运行步数: 3963 , 分数: -15.0 , 加权分数: -12.728764
总共运行步数: 5281 , 分数: -11.0 , 加权分数: -12.711477
总共运行步数: 5351 , 分数: -13.0 , 加权分数: -12.714362
总共运行步数: 4136 , 分数: -13.0 , 加权分数: -12.717218
总共运行步数: 4615 , 分数: -11.0 , 加权分数: -12.700046
总共运行步数: 3625 , 分数: -17.0 , 加权分数: -12.743046
总共运行步数: 4469 , 分数: -13.0 , 加权分数: -12.745615
总共运行步数: 3925 , 分数: -15.0 , 加权分数: -12.768159
总共运行步数: 4583 , 分数: -12.0 , 加权分数: -12.760478
总共运行步数: 4923 , 分数: -10.0 , 加权分数: -12.732873
总共运行步数: 4605 , 分数: -13.0 , 加权分数: -12.735544
总共运行步数: 5370 , 分数: -12.0 , 加权分数: -12.728189
总共运行步数: 3444 , 分数: -17.0 , 加权分数: -12.770907
总共运行步数: 3439 , 分数: -15.0 , 加权分数: -12.793198
总共运行步数: 5056 , 分数: -11.0 , 加权分数: -12.775266
总共运行步数: 5016 , 分数: -9.0  , 加权分数: -12.737513
总共运行步数: 3793 , 分数: -16.0 , 加权分数: -12.770138
总共运行步数: 4166 , 分数: -10.0 , 加权分数: -12.742436
总共运行步数: 4384 , 分数: -13.0 , 加权分数: -12.745012
总共运行步数: 4179 , 分数: -15.0 , 加权分数: -12.767562
总共运行步数: 4882 , 分数: -13.0 , 加权分数: -12.769886
总共运行步数: 4345 , 分数: -12.0 , 加权分数: -12.762187
总共运行步数: 4002 , 分数: -15.0 , 加权分数: -12.784566
总共运行步数: 5791 , 分数: -8.0  , 加权分数: -12.736720
总共运行步数: 3553 , 分数: -16.0 , 加权分数: -12.769353
总共运行步数: 4477 , 分数: -11.0 , 加权分数: -12.751659
总共运行步数: 4283 , 分数: -15.0 , 加权分数: -12.774143
总共运行步数: 5024 , 分数: -10.0 , 加权分数: -12.746401
总共运行步数: 4600 , 分数: -11.0 , 加权分数: -12.728937
总共运行步数: 3554 , 分数: -15.0 , 加权分数: -12.751648
总共运行步数: 4713 , 分数: -11.0 , 加权分数: -12.734131
总共运行步数: 4195 , 分数: -15.0 , 加权分数: -12.756790
总共运行步数: 3659 , 分数: -16.0 , 加权分数: -12.789222
总共运行步数: 4527 , 分数: -12.0 , 加权分数: -12.781330
总共运行步数: 3563 , 分数: -15.0 , 加权分数: -12.803517
总共运行步数: 4096 , 分数: -11.0 , 加权分数: -12.785481
总共运行步数: 4397 , 分数: -14.0 , 加权分数: -12.797627
总共运行步数: 4296 , 分数: -12.0 , 加权分数: -12.789650
总共运行步数: 4501 , 分数: -13.0 , 加权分数: -12.791754
总共运行步数: 4475 , 分数: -15.0 , 加权分数: -12.813836
总共运行步数: 4255 , 分数: -16.0 , 加权分数: -12.845698
总共运行步数: 4004 , 分数: -18.0 , 加权分数: -12.897241
总共运行步数: 4486 , 分数: -9.0  , 加权分数: -12.858268
总共运行步数: 4058 , 分数: -13.0 , 加权分数: -12.859686
总共运行步数: 5348 , 分数: -5.0  , 加权分数: -12.781089
总共运行步数: 4141 , 分数: -10.0 , 加权分数: -12.753278
总共运行步数: 4358 , 分数: -13.0 , 加权分数: -12.755745
总共运行步数: 4439 , 分数: -9.0  , 加权分数: -12.718188
总共运行步数: 4540 , 分数: -7.0  , 加权分数: -12.661006
总共运行步数: 4195 , 分数: -9.0  , 加权分数: -12.624396
总共运行步数: 3320 , 分数: -16.0 , 加权分数: -12.658152
总共运行步数: 4081 , 分数: -13.0 , 加权分数: -12.661570
总共运行步数: 3580 , 分数: -15.0 , 加权分数: -12.684955
总共运行步数: 3499 , 分数: -14.0 , 加权分数: -12.698105
总共运行步数: 5430 , 分数: -5.0  , 加权分数: -12.621124
总共运行步数: 5193 , 分数: -5.0  , 加权分数: -12.544913
总共运行步数: 4815 , 分数: -8.0  , 加权分数: -12.499464
总共运行步数: 4381 , 分数: -10.0 , 加权分数: -12.474469
总共运行步数: 3699 , 分数: -13.0 , 加权分数: -12.479724
总共运行步数: 3929 , 分数: -15.0 , 加权分数: -12.504927
总共运行步数: 3614 , 分数: -16.0 , 加权分数: -12.539878
总共运行步数: 4390 , 分数: -11.0 , 加权分数: -12.524479
总共运行步数: 3606 , 分数: -14.0 , 加权分数: -12.539234
总共运行步数: 3081 , 分数: -17.0 , 加权分数: -12.583842
总共运行步数: 4616 , 分数: -12.0 , 加权分数: -12.578003
总共运行步数: 4566 , 分数: -9.0  , 加权分数: -12.542223
总共运行步数: 3865 , 分数: -13.0 , 加权分数: -12.546801
总共运行步数: 4378 , 分数: -11.0 , 加权分数: -12.531333
总共运行步数: 4832 , 分数: -11.0 , 加权分数: -12.516020
总共运行步数: 4483 , 分数: -10.0 , 加权分数: -12.490860
总共运行步数: 5592 , 分数: -2.0  , 加权分数: -12.385951
总共运行步数: 6334 , 分数: 1.0   , 加权分数: -12.252091
总共运行步数: 4305 , 分数: -10.0 , 加权分数: -12.229571
总共运行步数: 3915 , 分数: -14.0 , 加权分数: -12.247275
总共运行步数: 5245 , 分数: -7.0  , 加权分数: -12.194802
总共运行步数: 3650 , 分数: -15.0 , 加权分数: -12.222854
总共运行步数: 4213 , 分数: -13.0 , 加权分数: -12.230626
总共运行步数: 4051 , 分数: -14.0 , 加权分数: -12.248319
总共运行步数: 4349 , 分数: -12.0 , 加权分数: -12.245836
总共运行步数: 4609 , 分数: -16.0 , 加权分数: -12.283378
总共运行步数: 4346 , 分数: -15.0 , 加权分数: -12.310544
总共运行步数: 3872 , 分数: -16.0 , 加权分数: -12.347438
总共运行步数: 3620 , 分数: -14.0 , 加权分数: -12.363964
总共运行步数: 4004 , 分数: -11.0 , 加权分数: -12.350324
总共运行步数: 4426 , 分数: -10.0 , 加权分数: -12.326821
总共运行步数: 4696 , 分数: -9.0  , 加权分数: -12.293553
总共运行步数: 4083 , 分数: -11.0 , 加权分数: -12.280617
总共运行步数: 3795 , 分数: -15.0 , 加权分数: -12.307811
总共运行步数: 3471 , 分数: -17.0 , 加权分数: -12.354733
总共运行步数: 3570 , 分数: -14.0 , 加权分数: -12.371186
总共运行步数: 4261 , 分数: -8.0  , 加权分数: -12.327474
总共运行步数: 4048 , 分数: -14.0 , 加权分数: -12.344199
总共运行步数: 4301 , 分数: -10.0 , 加权分数: -12.320757
总共运行步数: 4926 , 分数: -12.0 , 加权分数: -12.317550
总共运行步数: 4041 , 分数: -15.0 , 加权分数: -12.344374
总共运行步数: 3496 , 分数: -13.0 , 加权分数: -12.350930
总共运行步数: 4626 , 分数: -9.0  , 加权分数: -12.317421
总共运行步数: 4464 , 分数: -9.0  , 加权分数: -12.284247
总共运行步数: 4116 , 分数: -17.0 , 加权分数: -12.331404
总共运行步数: 4815 , 分数: -11.0 , 加权分数: -12.318090
总共运行步数: 4152 , 分数: -14.0 , 加权分数: -12.334909
总共运行步数: 4734 , 分数: -10.0 , 加权分数: -12.311560
总共运行步数: 5060 , 分数: -9.0  , 加权分数: -12.278445
总共运行步数: 4775 , 分数: -6.0  , 加权分数: -12.215660
总共运行步数: 3801 , 分数: -12.0 , 加权分数: -12.213504
总共运行步数: 4538 , 分数: -8.0  , 加权分数: -12.171369
总共运行步数: 4023 , 分数: -13.0 , 加权分数: -12.179655
总共运行步数: 4123 , 分数: -13.0 , 加权分数: -12.187858
总共运行步数: 4244 , 分数: -11.0 , 加权分数: -12.175980
总共运行步数: 4447 , 分数: -9.0  , 加权分数: -12.144220
总共运行步数: 4336 , 分数: -12.0 , 加权分数: -12.142778
总共运行步数: 3385 , 分数: -15.0 , 加权分数: -12.171350
总共运行步数: 3743 , 分数: -14.0 , 加权分数: -12.189636
总共运行步数: 3978 , 分数: -14.0 , 加权分数: -12.207740
总共运行步数: 4507 , 分数: -10.0 , 加权分数: -12.185663
总共运行步数: 4754 , 分数: -10.0 , 加权分数: -12.163806
总共运行步数: 4485 , 分数: -8.0  , 加权分数: -12.122168
总共运行步数: 4030 , 分数: -9.0  , 加权分数: -12.090946
总共运行步数: 4948 , 分数: -6.0  , 加权分数: -12.030037
总共运行步数: 3848 , 分数: -10.0 , 加权分数: -12.009736
总共运行步数: 4187 , 分数: -10.0 , 加权分数: -11.989639
总共运行步数: 5072 , 分数: -9.0  , 加权分数: -11.959743
总共运行步数: 3659 , 分数: -15.0 , 加权分数: -11.990145
总共运行步数: 4082 , 分数: -12.0 , 加权分数: -11.990244
总共运行步数: 3351 , 分数: -15.0 , 加权分数: -12.020341
总共运行步数: 3198 , 分数: -15.0 , 加权分数: -12.050138
总共运行步数: 4379 , 分数: -8.0  , 加权分数: -12.009637
总共运行步数: 5100 , 分数: -10.0 , 加权分数: -11.989540
总共运行步数: 4047 , 分数: -12.0 , 加权分数: -11.989645
总共运行步数: 3590 , 分数: -17.0 , 加权分数: -12.039748
总共运行步数: 4113 , 分数: -13.0 , 加权分数: -12.049351
总共运行步数: 4492 , 分数: -9.0  , 加权分数: -12.018857
总共运行步数: 5004 , 分数: -5.0  , 加权分数: -11.948669
总共运行步数: 4142 , 分数: -9.0  , 加权分数: -11.919182
总共运行步数: 4747 , 分数: -8.0  , 加权分数: -11.879990
总共运行步数: 4051 , 分数: -11.0 , 加权分数: -11.871190
总共运行步数: 4946 , 分数: -12.0 , 加权分数: -11.872478
总共运行步数: 4219 , 分数: -8.0  , 加权分数: -11.833754
总共运行步数: 3720 , 分数: -13.0 , 加权分数: -11.845416
总共运行步数: 4725 , 分数: -6.0  , 加权分数: -11.786962
总共运行步数: 4006 , 分数: -16.0 , 加权分数: -11.829092
总共运行步数: 4135 , 分数: -10.0 , 加权分数: -11.810801
总共运行步数: 5924 , 分数: -7.0  , 加权分数: -11.762693
总共运行步数: 4161 , 分数: -13.0 , 加权分数: -11.775066
总共运行步数: 3932 , 分数: -13.0 , 加权分数: -11.787316
总共运行步数: 4892 , 分数: -9.0  , 加权分数: -11.759443
总共运行步数: 4325 , 分数: -12.0 , 加权分数: -11.761848
总共运行步数: 4773 , 分数: -11.0 , 加权分数: -11.754230
总共运行步数: 4102 , 分数: -13.0 , 加权分数: -11.766687
总共运行步数: 4378 , 分数: -12.0 , 加权分数: -11.769021
总共运行步数: 4512 , 分数: -14.0 , 加权分数: -11.791330
总共运行步数: 3910 , 分数: -15.0 , 加权分数: -11.823417
总共运行步数: 3534 , 分数: -15.0 , 加权分数: -11.855183
总共运行步数: 4030 , 分数: -8.0  , 加权分数: -11.816631
总共运行步数: 4205 , 分数: -13.0 , 加权分数: -11.828465
总共运行步数: 4553 , 分数: -10.0 , 加权分数: -11.810180
总共运行步数: 4529 , 分数: -12.0 , 加权分数: -11.812078
总共运行步数: 4149 , 分数: -12.0 , 加权分数: -11.813957
总共运行步数: 4773 , 分数: -13.0 , 加权分数: -11.825818
总共运行步数: 3897 , 分数: -12.0 , 加权分数: -11.827560
总共运行步数: 5745 , 分数: -10.0 , 加权分数: -11.809284
总共运行步数: 4448 , 分数: -14.0 , 加权分数: -11.831191
总共运行步数: 4454 , 分数: -11.0 , 加权分数: -11.822879
总共运行步数: 4616 , 分数: -12.0 , 加权分数: -11.824650
总共运行步数: 5303 , 分数: -7.0  , 加权分数: -11.776404
总共运行步数: 4732 , 分数: -10.0 , 加权分数: -11.758640
总共运行步数: 3404 , 分数: -15.0 , 加权分数: -11.791054
总共运行步数: 4053 , 分数: -12.0 , 加权分数: -11.793143
总共运行步数: 5035 , 分数: -6.0  , 加权分数: -11.735212
总共运行步数: 4080 , 分数: -15.0 , 加权分数: -11.767859
总共运行步数: 4197 , 分数: -11.0 , 加权分数: -11.760181
总共运行步数: 4698 , 分数: -13.0 , 加权分数: -11.772579
总共运行步数: 3828 , 分数: -13.0 , 加权分数: -11.784853
总共运行步数: 4068 , 分数: -13.0 , 加权分数: -11.797005
总共运行步数: 4482 , 分数: -10.0 , 加权分数: -11.779035
总共运行步数: 4154 , 分数: -9.0  , 加权分数: -11.751244
总共运行步数: 4141 , 分数: -10.0 , 加权分数: -11.733732
总共运行步数: 3934 , 分数: -14.0 , 加权分数: -11.756395
总共运行步数: 3565 , 分数: -16.0 , 加权分数: -11.798831
总共运行步数: 5357 , 分数: -5.0  , 加权分数: -11.730842
总共运行步数: 3236 , 分数: -16.0 , 加权分数: -11.773534
总共运行步数: 4875 , 分数: -11.0 , 加权分数: -11.765798
总共运行步数: 4160 , 分数: -8.0  , 加权分数: -11.728140
总共运行步数: 3927 , 分数: -14.0 , 加权分数: -11.750859
总共运行步数: 4304 , 分数: -11.0 , 加权分数: -11.743350
总共运行步数: 4192 , 分数: -10.0 , 加权分数: -11.725917
总共运行步数: 4618 , 分数: -8.0  , 加权分数: -11.688658
总共运行步数: 4447 , 分数: -11.0 , 加权分数: -11.681771
总共运行步数: 4269 , 分数: -10.0 , 加权分数: -11.664954
总共运行步数: 4010 , 分数: -11.0 , 加权分数: -11.658304
总共运行步数: 3962 , 分数: -13.0 , 加权分数: -11.671721
总共运行步数: 5160 , 分数: -6.0  , 加权分数: -11.615004
总共运行步数: 3762 , 分数: -12.0 , 加权分数: -11.618854
总共运行步数: 4129 , 分数: -12.0 , 加权分数: -11.622665
总共运行步数: 4803 , 分数: -11.0 , 加权分数: -11.616438
总共运行步数: 4540 , 分数: -11.0 , 加权分数: -11.610274
总共运行步数: 4246 , 分数: -8.0  , 加权分数: -11.574171
总共运行步数: 3876 , 分数: -12.0 , 加权分数: -11.578430
总共运行步数: 3996 , 分数: -11.0 , 加权分数: -11.572645
总共运行步数: 4346 , 分数: -10.0 , 加权分数: -11.556919
总共运行步数: 3951 , 分数: -14.0 , 加权分数: -11.581350
总共运行步数: 4196 , 分数: -12.0 , 加权分数: -11.585536
总共运行步数: 4840 , 分数: -7.0  , 加权分数: -11.539681
总共运行步数: 3833 , 分数: -11.0 , 加权分数: -11.534284
总共运行步数: 3945 , 分数: -12.0 , 加权分数: -11.538941
总共运行步数: 4652 , 分数: -9.0  , 加权分数: -11.513552
总共运行步数: 4494 , 分数: -8.0  , 加权分数: -11.478416
总共运行步数: 4860 , 分数: -9.0  , 加权分数: -11.453632
总共运行步数: 4988 , 分数: -7.0  , 加权分数: -11.409096
总共运行步数: 5196 , 分数: -6.0  , 加权分数: -11.355005
总共运行步数: 3544 , 分数: -15.0 , 加权分数: -11.391455
总共运行步数: 3309 , 分数: -14.0 , 加权分数: -11.417540
总共运行步数: 3120 , 分数: -18.0 , 加权分数: -11.483365
总共运行步数: 4084 , 分数: -13.0 , 加权分数: -11.498531
总共运行步数: 4444 , 分数: -9.0  , 加权分数: -11.473546
总共运行步数: 4303 , 分数: -13.0 , 加权分数: -11.488810
总共运行步数: 4883 , 分数: -11.0 , 加权分数: -11.483922
总共运行步数: 5646 , 分数: -5.0  , 加权分数: -11.419083
总共运行步数: 3563 , 分数: -15.0 , 加权分数: -11.454892
总共运行步数: 4194 , 分数: -11.0 , 加权分数: -11.450343
总共运行步数: 4175 , 分数: -10.0 , 加权分数: -11.435840
总共运行步数: 4610 , 分数: -15.0 , 加权分数: -11.471481
总共运行步数: 3700 , 分数: -15.0 , 加权分数: -11.506767
总共运行步数: 4703 , 分数: -11.0 , 加权分数: -11.501699
总共运行步数: 4160 , 分数: -12.0 , 加权分数: -11.506682
总共运行步数: 5108 , 分数: -7.0  , 加权分数: -11.461615
总共运行步数: 3549 , 分数: -12.0 , 加权分数: -11.466999
总共运行步数: 4131 , 分数: -9.0  , 加权分数: -11.442329
总共运行步数: 4922 , 分数: -11.0 , 加权分数: -11.437906
总共运行步数: 4317 , 分数: -11.0 , 加权分数: -11.433527
总共运行步数: 4111 , 分数: -14.0 , 加权分数: -11.459191
总共运行步数: 4040 , 分数: -13.0 , 加权分数: -11.474599
总共运行步数: 4130 , 分数: -14.0 , 加权分数: -11.499853
总共运行步数: 3955 , 分数: -12.0 , 加权分数: -11.504855
总共运行步数: 3646 , 分数: -14.0 , 加权分数: -11.529806
总共运行步数: 4803 , 分数: -6.0  , 加权分数: -11.474508
总共运行步数: 4769 , 分数: -7.0  , 加权分数: -11.429763
总共运行步数: 4485 , 分数: -8.0  , 加权分数: -11.395465
总共运行步数: 4960 , 分数: -6.0  , 加权分数: -11.341511
总共运行步数: 4298 , 分数: -12.0 , 加权分数: -11.348096
总共运行步数: 4216 , 分数: -9.0  , 加权分数: -11.324615
总共运行步数: 4167 , 分数: -13.0 , 加权分数: -11.341369
总共运行步数: 5391 , 分数: -4.0  , 加权分数: -11.267955
总共运行步数: 5311 , 分数: -5.0  , 加权分数: -11.205275
总共运行步数: 3837 , 分数: -10.0 , 加权分数: -11.193223
总共运行步数: 4206 , 分数: -15.0 , 加权分数: -11.231290
总共运行步数: 4352 , 分数: -12.0 , 加权分数: -11.238977
总共运行步数: 5134 , 分数: -10.0 , 加权分数: -11.226588
总共运行步数: 4355 , 分数: -13.0 , 加权分数: -11.244322
总共运行步数: 4766 , 分数: -7.0  , 加权分数: -11.201879
总共运行步数: 4637 , 分数: -8.0  , 加权分数: -11.169860
总共运行步数: 4459 , 分数: -9.0  , 加权分数: -11.148161
总共运行步数: 4573 , 分数: -12.0 , 加权分数: -11.156680
总共运行步数: 3661 , 分数: -13.0 , 加权分数: -11.175113
总共运行步数: 4819 , 分数: -12.0 , 加权分数: -11.183362
总共运行步数: 5035 , 分数: -7.0  , 加权分数: -11.141528
总共运行步数: 4315 , 分数: -12.0 , 加权分数: -11.150113
总共运行步数: 4103 , 分数: -12.0 , 加权分数: -11.158612
总共运行步数: 3831 , 分数: -14.0 , 加权分数: -11.187025
总共运行步数: 4056 , 分数: -16.0 , 加权分数: -11.235155
总共运行步数: 4405 , 分数: -12.0 , 加权分数: -11.242804
总共运行步数: 3513 , 分数: -16.0 , 加权分数: -11.290376
总共运行步数: 4304 , 分数: -11.0 , 加权分数: -11.287472
总共运行步数: 3933 , 分数: -14.0 , 加权分数: -11.314597
总共运行步数: 4731 , 分数: -9.0  , 加权分数: -11.291451
总共运行步数: 4006 , 分数: -13.0 , 加权分数: -11.308537
总共运行步数: 4916 , 分数: -7.0  , 加权分数: -11.265451
总共运行步数: 4818 , 分数: -12.0 , 加权分数: -11.272797
总共运行步数: 3691 , 分数: -17.0 , 加权分数: -11.330069
总共运行步数: 4943 , 分数: -12.0 , 加权分数: -11.336768
总共运行步数: 5599 , 分数: -12.0 , 加权分数: -11.343400
总共运行步数: 4460 , 分数: -9.0  , 加权分数: -11.319966
总共运行步数: 4446 , 分数: -11.0 , 加权分数: -11.316767
总共运行步数: 5383 , 分数: -4.0  , 加权分数: -11.243599
总共运行步数: 5050 , 分数: -10.0 , 加权分数: -11.231163
总共运行步数: 4753 , 分数: -11.0 , 加权分数: -11.228851
总共运行步数: 3943 , 分数: -12.0 , 加权分数: -11.236563
总共运行步数: 4232 , 分数: -9.0  , 加权分数: -11.214197
总共运行步数: 5026 , 分数: -6.0  , 加权分数: -11.162055
总共运行步数: 4715 , 分数: -7.0  , 加权分数: -11.120435
总共运行步数: 5340 , 分数: -4.0  , 加权分数: -11.049230
总共运行步数: 4072 , 分数: -15.0 , 加权分数: -11.088738
总共运行步数: 4924 , 分数: -14.0 , 加权分数: -11.117851
总共运行步数: 4218 , 分数: -14.0 , 加权分数: -11.146672
总共运行步数: 4030 , 分数: -14.0 , 加权分数: -11.175205
总共运行步数: 4811 , 分数: -11.0 , 加权分数: -11.173453
总共运行步数: 4461 , 分数: -10.0 , 加权分数: -11.161719
总共运行步数: 4767 , 分数: -11.0 , 加权分数: -11.160102
总共运行步数: 5427 , 分数: -6.0  , 加权分数: -11.108501
总共运行步数: 4829 , 分数: -9.0  , 加权分数: -11.087416
总共运行步数: 3950 , 分数: -14.0 , 加权分数: -11.116541
总共运行步数: 4102 , 分数: -10.0 , 加权分数: -11.105376
总共运行步数: 3581 , 分数: -15.0 , 加权分数: -11.144322
总共运行步数: 4730 , 分数: -9.0  , 加权分数: -11.122879
总共运行步数: 4339 , 分数: -9.0  , 加权分数: -11.101650
总共运行步数: 4346 , 分数: -15.0 , 加权分数: -11.140634
总共运行步数: 4479 , 分数: -13.0 , 加权分数: -11.159227
总共运行步数: 5002 , 分数: -9.0  , 加权分数: -11.137635
总共运行步数: 5416 , 分数: -4.0  , 加权分数: -11.066259
总共运行步数: 6355 , 分数: -5.0  , 加权分数: -11.005596
总共运行步数: 5289 , 分数: -5.0  , 加权分数: -10.945540
总共运行步数: 4514 , 分数: -12.0 , 加权分数: -10.956085
总共运行步数: 4438 , 分数: -9.0  , 加权分数: -10.936524
总共运行步数: 4960 , 分数: -7.0  , 加权分数: -10.897159
总共运行步数: 5125 , 分数: -11.0 , 加权分数: -10.898187
总共运行步数: 5300 , 分数: -8.0  , 加权分数: -10.869205
总共运行步数: 4287 , 分数: -12.0 , 加权分数: -10.880513
总共运行步数: 3706 , 分数: -15.0 , 加权分数: -10.921708
总共运行步数: 4826 , 分数: -13.0 , 加权分数: -10.942491
总共运行步数: 4466 , 分数: -11.0 , 加权分数: -10.943066
总共运行步数: 4350 , 分数: -11.0 , 加权分数: -10.943635
总共运行步数: 5836 , 分数: -10.0 , 加权分数: -10.934199
总共运行步数: 5149 , 分数: -14.0 , 加权分数: -10.964857
总共运行步数: 6316 , 分数: -2.0  , 加权分数: -10.875208
总共运行步数: 5007 , 分数: -10.0 , 加权分数: -10.866456
总共运行步数: 5156 , 分数: -7.0  , 加权分数: -10.827792
总共运行步数: 4126 , 分数: -14.0 , 加权分数: -10.859514
总共运行步数: 4347 , 分数: -12.0 , 加权分数: -10.870919
总共运行步数: 4561 , 分数: -9.0  , 加权分数: -10.852210
总共运行步数: 4560 , 分数: -14.0 , 加权分数: -10.883687
总共运行步数: 4410 , 分数: -12.0 , 加权分数: -10.894851
总共运行步数: 3791 , 分数: -14.0 , 加权分数: -10.925902
总共运行步数: 4278 , 分数: -18.0 , 加权分数: -10.996643
总共运行步数: 4965 , 分数: -11.0 , 加权分数: -10.996677
总共运行步数: 4411 , 分数: -15.0 , 加权分数: -11.036710
总共运行步数: 3573 , 分数: -13.0 , 加权分数: -11.056343
总共运行步数: 3751 , 分数: -15.0 , 加权分数: -11.095779
总共运行步数: 4639 , 分数: -9.0  , 加权分数: -11.074821
总共运行步数: 4482 , 分数: -11.0 , 加权分数: -11.074073
总共运行步数: 4717 , 分数: -12.0 , 加权分数: -11.083333
总共运行步数: 4289 , 分数: -13.0 , 加权分数: -11.102499
总共运行步数: 4176 , 分数: -14.0 , 加权分数: -11.131474
总共运行步数: 4826 , 分数: -12.0 , 加权分数: -11.140159
总共运行步数: 5637 , 分数: -5.0  , 加权分数: -11.078758
总共运行步数: 4407 , 分数: -14.0 , 加权分数: -11.107970
总共运行步数: 5127 , 分数: -11.0 , 加权分数: -11.106891
总共运行步数: 4153 , 分数: -13.0 , 加权分数: -11.125822
总共运行步数: 3753 , 分数: -18.0 , 加权分数: -11.194563
总共运行步数: 5080 , 分数: -5.0  , 加权分数: -11.132618
总共运行步数: 6213 , 分数: -2.0  , 加权分数: -11.041292
总共运行步数: 5183 , 分数: -6.0  , 加权分数: -10.990879
总共运行步数: 4641 , 分数: -14.0 , 加权分数: -11.020970
总共运行步数: 4649 , 分数: -12.0 , 加权分数: -11.030760
总共运行步数: 5947 , 分数: -4.0  , 加权分数: -10.960453
总共运行步数: 5282 , 分数: -9.0  , 加权分数: -10.940848
总共运行步数: 4635 , 分数: -10.0 , 加权分数: -10.931440
总共运行步数: 4138 , 分数: -12.0 , 加权分数: -10.942125
总共运行步数: 5429 , 分数: -7.0  , 加权分数: -10.902704
总共运行步数: 4653 , 分数: -10.0 , 加权分数: -10.893677
总共运行步数: 3694 , 分数: -14.0 , 加权分数: -10.924740
总共运行步数: 4544 , 分数: -10.0 , 加权分数: -10.915493
总共运行步数: 5477 , 分数: -5.0  , 加权分数: -10.856338
总共运行步数: 3943 , 分数: -14.0 , 加权分数: -10.887774
总共运行步数: 4138 , 分数: -7.0  , 加权分数: -10.848897
总共运行步数: 3749 , 分数: -14.0 , 加权分数: -10.880408
总共运行步数: 3914 , 分数: -12.0 , 加权分数: -10.891604
总共运行步数: 5637 , 分数: 2.0   , 加权分数: -10.762688
总共运行步数: 4615 , 分数: -10.0 , 加权分数: -10.755061
总共运行步数: 4418 , 分数: -13.0 , 加权分数: -10.777510
总共运行步数: 4834 , 分数: -5.0  , 加权分数: -10.719735
总共运行步数: 3870 , 分数: -12.0 , 加权分数: -10.732538
总共运行步数: 5116 , 分数: -7.0  , 加权分数: -10.695212
总共运行步数: 4770 , 分数: -9.0  , 加权分数: -10.678260
总共运行步数: 2898 , 分数: -18.0 , 加权分数: -10.751477
总共运行步数: 4013 , 分数: -14.0 , 加权分数: -10.783963
总共运行步数: 4178 , 分数: -12.0 , 加权分数: -10.796123
总共运行步数: 4237 , 分数: -12.0 , 加权分数: -10.808162
总共运行步数: 5372 , 分数: -6.0  , 加权分数: -10.760080
总共运行步数: 4411 , 分数: -14.0 , 加权分数: -10.792479
总共运行步数: 4071 , 分数: -11.0 , 加权分数: -10.794555
总共运行步数: 3799 , 分数: -14.0 , 加权分数: -10.826609
总共运行步数: 4574 , 分数: -7.0  , 加权分数: -10.788343
总共运行步数: 4286 , 分数: -12.0 , 加权分数: -10.800459
总共运行步数: 4635 , 分数: -11.0 , 加权分数: -10.802455
总共运行步数: 2943 , 分数: -16.0 , 加权分数: -10.854430
总共运行步数: 3506 , 分数: -15.0 , 加权分数: -10.895886
总共运行步数: 4805 , 分数: -7.0  , 加权分数: -10.856927
总共运行步数: 4253 , 分数: -11.0 , 加权分数: -10.858358
总共运行步数: 4674 , 分数: -9.0  , 加权分数: -10.839774
总共运行步数: 3667 , 分数: -13.0 , 加权分数: -10.861377
总共运行步数: 4803 , 分数: -7.0  , 加权分数: -10.822763
总共运行步数: 5183 , 分数: -5.0  , 加权分数: -10.764535
总共运行步数: 5617 , 分数: -9.0  , 加权分数: -10.746890
总共运行步数: 4116 , 分数: -10.0 , 加权分数: -10.739421
总共运行步数: 4956 , 分数: -7.0  , 加权分数: -10.702027
总共运行步数: 5537 , 分数: -6.0  , 加权分数: -10.655006
